"code_commune_insee","nom_de_la_commune","code_postal","libelle_d_acheminement","ligne_5","_geopoint","latitude","longitude"
"01207","LAPEYROUSE","01330","LAPEYROUSE",,"45.98490231733744,4.982113000444288","45.98490231733744","4.982113000444288"
"01208","LAVOURS","01350","LAVOURS",,"45.810794521364144,5.7707200838088095","45.810794521364144","5.7707200838088095"
"01209","LEAZ","01200","LEAZ",,"46.11135161097811,5.876775150705139","46.11135161097811","5.876775150705139"
"01210","LELEX","01410","LELEX",,"46.28560885308565,5.927408566439375","46.28560885308565","5.927408566439375"
"01211","LENT","01240","LENT",,"46.11654888169858,5.197349800157696","46.11654888169858","5.197349800157696"
"01212","LESCHEROUX","01560","LESCHEROUX",,"46.40890838396453,5.157254195168598","46.40890838396453","5.157254195168598"
"01213","LEYMENT","01150","LEYMENT",,"45.928672407159794,5.292663079018266","45.928672407159794","5.292663079018266"
"01214","LEYSSARD","01450","LEYSSARD",,"46.16047683025987,5.4766897098204215","46.16047683025987","5.4766897098204215"
"01215","SURJOUX LHOPITAL","01420","SURJOUX LHOPITAL","LHOPITAL","46.03016029400759,5.766571914504705","46.03016029400759","5.766571914504705"
"01215","SURJOUX LHOPITAL","01420","SURJOUX LHOPITAL","SURJOUX","46.03016029400759,5.766571914504705","46.03016029400759","5.766571914504705"
"01216","LHUIS","01680","LHUIS",,"45.74688696128283,5.539774101146185","45.74688696128283","5.539774101146185"
"01219","LOMPNAS","01680","LOMPNAS",,"45.8117962244863,5.526278249655936","45.8117962244863","5.526278249655936"
"01224","LOYETTES","01360","LOYETTES",,"45.79530478087062,5.216325319927909","45.79530478087062","5.216325319927909"
"01225","LURCY","01090","LURCY",,"46.06276385629323,4.780248641141091","46.06276385629323","4.780248641141091"
"01227","MAGNIEU","01300","MAGNIEU",,"45.77630148799114,5.719654439425435","45.77630148799114","5.719654439425435"
"01227","MAGNIEU","01300","MAGNIEU","ST CHAMP","45.77630148799114,5.719654439425435","45.77630148799114","5.719654439425435"
"01228","MAILLAT","01430","MAILLAT",,"46.120412144738204,5.535012283827692","46.120412144738204","5.535012283827692"
"01229","MALAFRETAZ","01340","MALAFRETAZ",,"46.32993072947409,5.146162091013327","46.32993072947409","5.146162091013327"
"01230","MANTENAY MONTLIN","01560","MANTENAY MONTLIN",,"46.43177053006195,5.106393466258197","46.43177053006195","5.106393466258197"
"01231","MANZIAT","01570","MANZIAT",,"46.36505525789787,4.9026149559789225","46.36505525789787","4.9026149559789225"
"01232","MARBOZ","01851","MARBOZ",,"46.34521385893869,5.246068051514142","46.34521385893869","5.246068051514142"
"01233","MARCHAMP","01680","MARCHAMP",,"45.776187778986085,5.5509185714099605","45.776187778986085","5.5509185714099605"
"01234","MARIGNIEU","01300","MARIGNIEU",,"45.80231784016101,5.717970610236307","45.80231784016101","5.717970610236307"
"01235","MARLIEUX","01240","MARLIEUX",,"46.05417206905899,5.075594848773044","46.05417206905899","5.075594848773044"
"01236","MARSONNAS","01340","MARSONNAS",,"46.34008527567937,5.060757377524268","46.34008527567937","5.060757377524268"
"01237","MARTIGNAT","01100","MARTIGNAT",,"46.203040558800694,5.609950052705459","46.203040558800694","5.609950052705459"
"01238","MASSIEUX","01600","MASSIEUX",,"45.91012047261897,4.8278815564694835","45.91012047261897","4.8278815564694835"
"01239","MASSIGNIEU DE RIVES","01300","MASSIGNIEU DE RIVES",,"45.75637374055445,5.756609869846461","45.75637374055445","5.756609869846461"
"01240","MATAFELON GRANGES","01580","MATAFELON GRANGES",,"46.25049851514104,5.527181789753717","46.25049851514104","5.527181789753717"
"01240","MATAFELON GRANGES","01580","MATAFELON GRANGES","GRANGES","46.25049851514104,5.527181789753717","46.25049851514104","5.527181789753717"
"01241","MEILLONNAS","01370","MEILLONNAS",,"46.2451493495265,5.334677321737031","46.2451493495265","5.334677321737031"
"01242","MERIGNAT","01450","MERIGNAT",,"46.06503696614609,5.442520241234975","46.06503696614609","5.442520241234975"
"01243","MESSIMY SUR SAONE","01480","MESSIMY SUR SAONE",,"46.04796850443958,4.760905817146199","46.04796850443958","4.760905817146199"
"01244","MEXIMIEUX","01800","MEXIMIEUX",,"45.90471217731195,5.211591265960236","45.90471217731195","5.211591265960236"
"01245","BOHAS MEYRIAT RIGNAT","01250","BOHAS MEYRIAT RIGNAT",,"46.14218832910473,5.375013513966593","46.14218832910473","5.375013513966593"
"01245","BOHAS MEYRIAT RIGNAT","01250","BOHAS MEYRIAT RIGNAT","BOHAS","46.14218832910473,5.375013513966593","46.14218832910473","5.375013513966593"
"01245","BOHAS MEYRIAT RIGNAT","01250","BOHAS MEYRIAT RIGNAT","RIGNAT","46.14218832910473,5.375013513966593","46.14218832910473","5.375013513966593"
"01246","MEZERIAT","01660","MEZERIAT",,"46.24239577950322,5.048106067668597","46.24239577950322","5.048106067668597"
"01247","MIJOUX","01170","MIJOUX",,"46.35933211172784,6.010599594635657","46.35933211172784","6.010599594635657"
"01247","MIJOUX","01410","MIJOUX",,"46.35933211172784,6.010599594635657","46.35933211172784","6.010599594635657"
"01248","MIONNAY","01390","MIONNAY",,"45.89589156089551,4.9274322335655505","45.89589156089551","4.9274322335655505"
"01249","MIRIBEL","01700","MIRIBEL",,"45.844401200745025,4.941022249644163","45.844401200745025","4.941022249644163"
"01249","MIRIBEL","01700","MIRIBEL","LE MAS RILLIER","45.844401200745025,4.941022249644163","45.844401200745025","4.941022249644163"
"01249","MIRIBEL","01700","MIRIBEL","LES ECHETS","45.844401200745025,4.941022249644163","45.844401200745025","4.941022249644163"
"01250","MISERIEUX","01600","MISERIEUX",,"45.974531099948564,4.81378073017644","45.974531099948564","4.81378073017644"
"01252","MOGNENEINS","01140","MOGNENEINS",,"46.145404780776616,4.820322545090712","46.145404780776616","4.820322545090712"
"01254","MONTAGNAT","01250","MONTAGNAT",,"46.17202080769849,5.277628164802779","46.17202080769849","5.277628164802779"
"01255","MONTAGNIEU","01470","MONTAGNIEU",,"45.80201412338066,5.459817574878114","45.80201412338066","5.459817574878114"
"01257","MONTANGES","01200","MONTANGES",,"46.171047537627445,5.79030402871927","46.171047537627445","5.79030402871927"
"01258","MONTCEAUX","01090","MONTCEAUX",,"46.097796416150636,4.8040672556771815","46.097796416150636","4.8040672556771815"
"01259","MONTCET","01310","MONTCET",,"46.21985585471568,5.112292689417901","46.21985585471568","5.112292689417901"
"01260","LE MONTELLIER","01800","LE MONTELLIER",,"45.928396356390564,5.069873923475088","45.928396356390564","5.069873923475088"
"01261","MONTHIEUX","01390","MONTHIEUX",,"45.96310629690173,4.948047056246698","45.96310629690173","4.948047056246698"
"01262","MONTLUEL","01120","MONTLUEL",,"45.886764314946085,5.018484586994553","45.886764314946085","5.018484586994553"
"01262","MONTLUEL","01120","MONTLUEL","CORDIEUX","45.886764314946085,5.018484586994553","45.886764314946085","5.018484586994553"
"01262","MONTLUEL","01120","MONTLUEL","JAILLEUX","45.886764314946085,5.018484586994553","45.886764314946085","5.018484586994553"
"01263","MONTMERLE SUR SAONE","01090","MONTMERLE SUR SAONE",,"46.08433592327039,4.758983751791666","46.08433592327039","4.758983751791666"
"01264","MONTRACOL","01310","MONTRACOL",,"46.18203273940337,5.123449391750608","46.18203273940337","5.123449391750608"
"01265","MONTREAL LA CLUSE","01460","MONTREAL LA CLUSE",,"46.18095717026943,5.59764411713061","46.18095717026943","5.59764411713061"
"01266","MONTREVEL EN BRESSE","01340","MONTREVEL EN BRESSE",,"46.32620042797758,5.112172908987948","46.32620042797758","5.112172908987948"
"01267","NURIEUX VOLOGNAT","01460","NURIEUX VOLOGNAT",,"46.18552118945789,5.515453907605643","46.18552118945789","5.515453907605643"
"01267","NURIEUX VOLOGNAT","01460","NURIEUX VOLOGNAT","VOLOGNAT","46.18552118945789,5.515453907605643","46.18552118945789","5.515453907605643"
"01268","MURS ET GELIGNIEUX","01300","MURS ET GELIGNIEUX",,"45.64044383777808,5.658520210412691","45.64044383777808","5.658520210412691"
"01269","NANTUA","01130","NANTUA",,"46.148586115093835,5.607937178207116","46.148586115093835","5.607937178207116"
"01269","NANTUA","01460","NANTUA",,"46.148586115093835,5.607937178207116","46.148586115093835","5.607937178207116"
"01272","NEUVILLE LES DAMES","01400","NEUVILLE LES DAMES",,"46.15989697933378,5.010331442875374","46.15989697933378","5.010331442875374"
"01273","NEUVILLE SUR AIN","01160","NEUVILLE SUR AIN",,"46.090906220964726,5.370163786554095","46.090906220964726","5.370163786554095"
"01274","LES NEYROLLES","01130","LES NEYROLLES",,"46.136677741446775,5.635380158230898","46.136677741446775","5.635380158230898"
"01275","NEYRON","01700","NEYRON",,"45.820375269598834,4.935581149061688","45.820375269598834","4.935581149061688"
"01276","NIEVROZ","01120","NIEVROZ",,"45.82409277951673,5.061534439626275","45.82409277951673","5.061534439626275"
"01277","NIVOLLET MONTGRIFFON","01230","NIVOLLET MONTGRIFFON",,"46.000174222724205,5.456742688749712","46.000174222724205","5.456742688749712"
"01279","ONCIEU","01230","ONCIEU",,"45.96853922712299,5.471552909267534","45.96853922712299","5.471552909267534"
"01280","ORDONNAZ","01510","ORDONNAZ",,"45.835679101593676,5.5438942795624815","45.835679101593676","5.5438942795624815"
"01281","ORNEX","01210","ORNEX",,"46.277923490315516,6.095296188886913","46.277923490315516","6.095296188886913"
"01282","OUTRIAZ","01430","OUTRIAZ",,"46.06305060588787,5.554343346006532","46.06305060588787","5.554343346006532"
"01283","OYONNAX","01100","OYONNAX",,"46.2599075662273,5.651747163051233","46.2599075662273","5.651747163051233"
"01283","OYONNAX","01100","OYONNAX","BOUVENT","46.2599075662273,5.651747163051233","46.2599075662273","5.651747163051233"
"01283","OYONNAX","01100","OYONNAX","VEYZIAT","46.2599075662273,5.651747163051233","46.2599075662273","5.651747163051233"
"01284","OZAN","01190","OZAN",,"46.38632803077252,4.919109759861788","46.38632803077252","4.919109759861788"
"01285","PARCIEUX","01600","PARCIEUX",,"45.91965234288762,4.829949401048385","45.91965234288762","4.829949401048385"
"01286","PARVES ET NATTAGES","01300","PARVES ET NATTAGES","NATTAGES","45.73176170692338,5.7494840753247285","45.73176170692338","5.7494840753247285"
"01286","PARVES ET NATTAGES","01300","PARVES ET NATTAGES","PARVES","45.73176170692338,5.7494840753247285","45.73176170692338","5.7494840753247285"
"01288","PERON","01630","PERON",,"46.19330217829692,5.914077642444384","46.19330217829692","5.914077642444384"
"01289","PERONNAS","01960","PERONNAS",,"46.1693346636952,5.219549508443197","46.1693346636952","5.219549508443197"
"01290","PEROUGES","01800","PEROUGES",,"45.87885334108958,5.179137825021762","45.87885334108958","5.179137825021762"
"01291","PERREX","01540","PERREX",,"46.246223207235246,4.9718179695399485","46.246223207235246","4.9718179695399485"
"01293","PEYRIAT","01430","PEYRIAT",,"46.14861391715215,5.506002882213768","46.14861391715215","5.506002882213768"
"01294","PEYRIEU","01300","PEYRIEU",,"45.67398222833951,5.682928402339408","45.67398222833951","5.682928402339408"
"01295","PEYZIEUX SUR SAONE","01140","PEYZIEUX SUR SAONE",,"46.12271152768708,4.819168073479936","46.12271152768708","4.819168073479936"
"01296","PIRAJOUX","01270","PIRAJOUX",,"46.38595767309852,5.270289277787137","46.38595767309852","5.270289277787137"
"01297","PIZAY","01120","PIZAY",,"45.89060839726463,5.090089993952956","45.89060839726463","5.090089993952956"
"01298","PLAGNE","01130","PLAGNE",,"46.1889140023571,5.71791933218476","46.1889140023571","5.71791933218476"
"01299","LE PLANTAY","01330","LE PLANTAY",,"46.02358357128658,5.089104991905559","46.02358357128658","5.089104991905559"
"01301","POLLIAT","01310","POLLIAT",,"46.25035092608623,5.135499412712889","46.25035092608623","5.135499412712889"
"01302","POLLIEU","01350","POLLIEU",,"45.79528247019127,5.746287861828939","45.79528247019127","5.746287861828939"
"01303","PONCIN","01450","PONCIN",,"46.09179931351904,5.412930618525758","46.09179931351904","5.412930618525758"
"01304","PONT D AIN","01160","PONT D AIN",,"46.055613484877156,5.3491385562601765","46.055613484877156","5.3491385562601765"
"01305","PONT DE VAUX","01190","PONT DE VAUX",,"46.44148335506952,4.926474241136538","46.44148335506952","4.926474241136538"
"01306","PONT DE VEYLE","01290","PONT DE VEYLE",,"46.26474221474428,4.881795211628534","46.26474221474428","4.881795211628534"
"01307","PORT","01460","PORT",,"46.15351382688478,5.580992720367046","46.15351382688478","5.580992720367046"
"01308","POUGNY","01550","POUGNY",,"46.14573081911412,5.949249784080971","46.14573081911412","5.949249784080971"
"01309","POUILLAT","01250","POUILLAT",,"46.326315978615014,5.42429569301546","46.326315978615014","5.42429569301546"
"01310","PREMEYZEL","01300","PREMEYZEL",,"45.68270055880847,5.64233236367805","45.68270055880847","5.64233236367805"
"01311","PREMILLIEU","01110","PREMILLIEU",,"45.87846401822961,5.565718534201853","45.87846401822961","5.565718534201853"
"01313","PREVESSIN MOENS","01280","PREVESSIN MOENS",,"46.25935646476083,6.072207437948455","46.25935646476083","6.072207437948455"
"01313","PREVESSIN MOENS","01280","PREVESSIN MOENS","MOENS","46.25935646476083,6.072207437948455","46.25935646476083","6.072207437948455"
"01314","PRIAY","01160","PRIAY",,"46.019035481258,5.282851565190496","46.019035481258","5.282851565190496"
"01317","RAMASSE","01250","RAMASSE",,"46.18929284661235,5.356933824254882","46.18929284661235","5.356933824254882"
"01318","RANCE","01390","RANCE",,"45.967414930763944,4.866520367762621","45.967414930763944","4.866520367762621"
"01319","RELEVANT","01990","RELEVANT",,"46.08082922550409,4.939908183117255","46.08082922550409","4.939908183117255"
"01320","REPLONGES","01750","REPLONGES",,"46.306994418627696,4.878457219701317","46.306994418627696","4.878457219701317"
"01321","REVONNAS","01250","REVONNAS",,"46.16369055934226,5.335090728638618","46.16369055934226","5.335090728638618"
"01322","REYRIEUX","01600","REYRIEUX",,"45.936784425299486,4.831411027689464","45.936784425299486","4.831411027689464"
"01323","REYSSOUZE","01190","REYSSOUZE",,"46.4284183491088,4.914540128555363","46.4284183491088","4.914540128555363"
"01325","RIGNIEUX LE FRANC","01800","RIGNIEUX LE FRANC",,"45.95132779989465,5.167458354202101","45.95132779989465","5.167458354202101"
"01328","ROMANS","01400","ROMANS",,"46.12164573840414,5.021744014329362","46.12164573840414","5.021744014329362"
"01329","ROSSILLON","01510","ROSSILLON",,"45.83590268102111,5.59872310161818","45.83590268102111","5.59872310161818"
"01331","ST ALBAN","01450","ST ALBAN",,"46.09681630199978,5.456776143468035","46.09681630199978","5.456776143468035"
"01332","ST ANDRE DE BAGE","01380","ST ANDRE DE BAGE",,"46.29746976078135,4.913215898199212","46.29746976078135","4.913215898199212"
"01333","ST ANDRE DE CORCY","01390","ST ANDRE DE CORCY",,"45.9287415329929,4.952895926987345","45.9287415329929","4.952895926987345"
"01334","ST ANDRE D HUIRIAT","01290","ST ANDRE D HUIRIAT",,"46.21626304839488,4.914396701934726","46.21626304839488","4.914396701934726"
"01335","ST ANDRE LE BOUCHOUX","01240","ST ANDRE LE BOUCHOUX",,"46.11373404402343,5.077518084957697","46.11373404402343","5.077518084957697"
"01336","ST ANDRE SUR VIEUX JONC","01960","ST ANDRE SUR VIEUX JONC",,"46.14998116125966,5.142984878855543","46.14998116125966","5.142984878855543"
"01337","ST BENIGNE","01190","ST BENIGNE",,"46.45173164622149,4.952020551608742","46.45173164622149","4.952020551608742"
"01338","GROSLEE ST BENOIT","01300","GROSLEE ST BENOIT","GROSLEE","45.70106517238096,5.582262120645498","45.70106517238096","5.582262120645498"
"01338","GROSLEE ST BENOIT","01300","GROSLEE ST BENOIT","ST BENOIT","45.70106517238096,5.582262120645498","45.70106517238096","5.582262120645498"
"01339","ST BERNARD","01600","ST BERNARD",,"45.949966474507924,4.741943927686423","45.949966474507924","4.741943927686423"
"01342","STE CROIX","01120","STE CROIX",,"45.897818064569876,5.04767689130471","45.897818064569876","5.04767689130471"
"01343","ST CYR SUR MENTHON","01380","ST CYR SUR MENTHON",,"46.275134479717074,4.966906316595256","46.275134479717074","4.966906316595256"
"01344","ST DENIS LES BOURG","01000","ST DENIS LES BOURG",,"46.20968046898236,5.182458783026558","46.20968046898236","5.182458783026558"
"01345","ST DENIS EN BUGEY","01500","ST DENIS EN BUGEY",,"45.94973220814007,5.325974867118747","45.94973220814007","5.325974867118747"
"01346","ST DIDIER D AUSSIAT","01340","ST DIDIER D AUSSIAT",,"46.307477930464145,5.0535954308818205","46.307477930464145","5.0535954308818205"
"01347","ST DIDIER DE FORMANS","01600","ST DIDIER DE FORMANS",,"45.958690412442394,4.776700584090259","45.958690412442394","4.776700584090259"
"01348","ST DIDIER SUR CHALARONNE","01140","ST DIDIER SUR CHALARONNE",,"46.187668897429205,4.822954121145244","46.187668897429205","4.822954121145244"
"01349","ST ELOI","01800","ST ELOI",,"45.93428111727924,5.150668850756538","45.93428111727924","5.150668850756538"
"01350","ST ETIENNE DU BOIS","01370","ST ETIENNE DU BOIS",,"46.27552244368202,5.279276912320526","46.27552244368202","5.279276912320526"
"01351","ST ETIENNE SUR CHALARONNE","01140","ST ETIENNE SUR CHALARONNE",,"46.145140286573785,4.869367763131205","46.145140286573785","4.869367763131205"
"01352","ST ETIENNE SUR REYSSOUZE","01190","ST ETIENNE SUR REYSSOUZE",,"46.39978150352607,5.003083095442231","46.39978150352607","5.003083095442231"
"01353","STE EUPHEMIE","01600","STE EUPHEMIE",,"45.965090621400016,4.792748415274786","45.965090621400016","4.792748415274786"
"01354","ST GENIS POUILLY","01630","ST GENIS POUILLY",,"46.255643390904666,6.036754773143632","46.255643390904666","6.036754773143632"
"01355","ST GENIS SUR MENTHON","01380","ST GENIS SUR MENTHON",,"46.28097241798133,5.01616691688626","46.28097241798133","5.01616691688626"
